Note,Time On (s),Time Off (s)
48,123.428448,123.857019
41,123.428448,123.857019
48,123.857019,124.142733
41,123.857019,124.142733
50,124.142733,124.28559
43,124.142733,124.28559
51,124.28559,124.71416099999999
44,124.28559,124.71416099999999
51,124.71416099999999,124.99987499999999
44,124.71416099999999,124.99987499999999
51,124.99987499999999,125.14273199999998
44,124.99987499999999,125.14273199999998
58,125.14273199999998,125.571303
51,125.14273199999998,125.571303
55,125.571303,125.99987399999999
48,125.571303,125.99987399999999
53,125.99987399999999,126.428445
48,126.428445,126.85701599999999
41,126.428445,126.85701599999999
44,126.85701599999999,127.285587
37,126.85701599999999,127.285587
44,127.285587,127.714158
37,127.285587,127.714158
44,127.714158,128.142729
37,127.714158,128.142729
44,128.142729,128.428443
37,128.142729,128.428443
44,128.428443,128.57129999999998
37,128.428443,128.57129999999998
51,128.57129999999998,128.99987099999998
44,128.57129999999998,128.99987099999998
51,128.99987099999998,129.428442
44,128.99987099999998,129.428442
51,129.428442,129.857013
44,129.428442,129.857013
51,129.857013,130.142727
44,129.857013,130.142727
51,130.142727,130.285584
44,130.142727,130.285584
43,130.285584,130.71415499999998
36,130.285584,130.71415499999998
43,130.71415499999998,131.142726
36,130.71415499999998,131.142726
43,131.142726,131.571297
36,131.142726,131.571297
43,131.571297,131.857011
36,131.571297,131.857011
43,131.857011,131.999868
36,131.857011,131.999868
48,131.999868,132.428439
41,131.999868,132.428439
48,132.428439,132.85701
41,132.428439,132.85701
46,132.85701,133.285581
39,132.85701,133.285581
46,133.285581,133.571295
39,133.285581,133.571295
46,133.571295,133.71415199999998
39,133.571295,133.71415199999998
44,133.71415199999998,134.142723
37,133.71415199999998,134.142723
44,134.142723,134.571294
37,134.142723,134.571294
44,134.571294,134.999865
37,134.571294,134.999865
44,134.999865,135.28557899999998
37,134.999865,135.28557899999998
44,135.28557899999998,135.428436
37,135.28557899999998,135.428436
51,135.428436,135.85700699999998
44,135.428436,135.85700699999998
51,135.85700699999998,136.285578
44,135.85700699999998,136.285578
51,136.285578,136.714149
44,136.285578,136.714149
51,136.714149,136.99986299999998
44,136.714149,136.99986299999998
51,136.99986299999998,137.14272
44,136.99986299999998,137.14272
43,137.14272,137.571291
36,137.14272,137.571291
43,137.571291,137.99986199999998
36,137.571291,137.99986199999998
43,137.99986199999998,138.42843299999998
36,137.99986199999998,138.42843299999998
43,138.42843299999998,138.714147
36,138.42843299999998,138.714147
43,138.714147,138.857004
36,138.714147,138.857004
43,138.857004,139.285575
36,138.857004,139.285575
43,139.285575,139.714146
36,139.285575,139.714146
43,139.714146,140.14271699999998
36,139.714146,140.14271699999998
43,140.14271699999998,140.428431
36,140.14271699999998,140.428431
43,140.428431,140.571288
36,140.428431,140.571288
58,173.142684,173.57125499999998
51,173.142684,173.57125499999998
55,173.57125499999998,173.99982599999998
48,173.57125499999998,173.99982599999998
53,173.99982599999998,174.428397
48,174.428397,174.85696799999997
41,174.428397,174.85696799999997
58,179.99982,180.428391
51,179.99982,180.428391
55,180.428391,180.85696199999998
48,180.428391,180.85696199999998
53,180.85696199999998,181.285533
48,181.285533,181.714104
41,181.285533,181.714104
43,181.714104,184.99981499999998
36,181.714104,184.99981499999998
43,184.99981499999998,185.14267199999998
36,184.99981499999998,185.14267199999998
43,185.14267199999998,188.57124
36,185.14267199999998,188.57124
48,188.57124,188.999811
41,188.57124,188.999811
48,188.999811,189.42838199999997
41,188.999811,189.42838199999997
48,189.42838199999997,189.85695299999998
41,189.42838199999997,189.85695299999998
48,189.85695299999998,190.142667
41,189.85695299999998,190.142667
48,190.142667,190.285524
41,190.142667,190.285524
44,190.285524,190.71409500000001
37,190.285524,190.71409500000001
44,190.71409500000001,191.142666
37,190.71409500000001,191.142666
44,191.142666,191.571237
37,191.142666,191.571237
44,191.571237,191.85695099999998
37,191.571237,191.85695099999998
44,191.85695099999998,191.999808
37,191.85695099999998,191.999808
51,191.999808,192.42837899999998
44,191.999808,192.42837899999998
51,192.42837899999998,192.85694999999998
44,192.42837899999998,192.85694999999998
51,192.85694999999998,193.285521
44,192.85694999999998,193.285521
51,193.285521,193.571235
44,193.285521,193.571235
51,193.571235,193.71409199999997
44,193.571235,193.71409199999997
46,193.71409199999997,194.142663
39,193.71409199999997,194.142663
46,194.142663,194.571234
39,194.142663,194.571234
46,194.571234,194.999805
39,194.571234,194.999805
46,194.999805,195.285519
39,194.999805,195.285519
46,195.285519,195.428376
39,195.285519,195.428376
48,195.428376,195.856947
41,195.428376,195.856947
48,195.856947,196.285518
41,195.856947,196.285518
48,196.285518,196.71408899999997
41,196.285518,196.71408899999997
48,196.71408899999997,196.999803
41,196.71408899999997,196.999803
48,196.999803,197.14265999999998
41,196.999803,197.14265999999998
44,197.14265999999998,197.57123099999998
37,197.14265999999998,197.57123099999998
44,197.57123099999998,197.99980200000002
37,197.57123099999998,197.99980200000002
44,197.99980200000002,198.428373
37,197.99980200000002,198.428373
44,198.428373,198.71408699999998
37,198.428373,198.71408699999998
44,198.71408699999998,198.856944
37,198.71408699999998,198.856944
51,198.856944,199.285515
44,198.856944,199.285515
51,199.285515,199.71408599999998
44,199.285515,199.71408599999998
51,199.71408599999998,200.14265699999999
44,199.71408599999998,200.14265699999999
51,200.14265699999999,200.428371
44,200.14265699999999,200.428371
51,200.428371,200.571228
44,200.428371,200.571228
43,200.571228,200.99979899999997
36,200.571228,200.99979899999997
43,200.99979899999997,201.42836999999997
36,200.99979899999997,201.42836999999997
43,201.42836999999997,201.856941
36,201.42836999999997,201.856941
43,201.856941,202.142655
36,201.856941,202.142655
43,202.142655,202.285512
36,202.142655,202.285512
48,202.285512,202.714083
41,202.285512,202.714083
48,202.714083,203.142654
41,202.714083,203.142654
48,203.142654,203.571225
41,203.142654,203.571225
48,203.571225,203.85693899999998
41,203.571225,203.85693899999998
48,203.85693899999998,203.99979599999998
41,203.85693899999998,203.99979599999998
44,203.99979599999998,204.42836699999998
37,203.99979599999998,204.42836699999998
44,204.42836699999998,204.85693799999999
37,204.42836699999998,204.85693799999999
44,204.85693799999999,205.28550899999996
37,204.85693799999999,205.28550899999996
44,205.28550899999996,205.571223
37,205.28550899999996,205.571223
44,205.571223,205.71408
37,205.571223,205.71408
51,205.71408,206.142651
44,205.71408,206.142651
51,206.142651,206.571222
44,206.142651,206.571222
51,206.571222,206.99979299999998
44,206.571222,206.99979299999998
51,206.99979299999998,207.28550699999997
44,206.99979299999998,207.28550699999997
51,207.28550699999997,207.428364
44,207.28550699999997,207.428364
46,207.428364,207.856935
39,207.428364,207.856935
46,207.856935,208.28550599999997
39,207.856935,208.28550599999997
46,208.28550599999997,208.71407699999997
39,208.28550599999997,208.71407699999997
46,208.71407699999997,208.999791
39,208.71407699999997,208.999791
46,208.999791,209.142648
39,208.999791,209.142648
48,209.142648,209.571219
41,209.142648,209.571219
48,209.571219,209.99979
41,209.571219,209.99979
48,209.99979,210.428361
41,209.99979,210.428361
48,210.428361,210.71407499999998
41,210.428361,210.71407499999998
48,210.71407499999998,210.856932
41,210.71407499999998,210.856932
44,210.856932,211.28550299999998
37,210.856932,211.28550299999998
44,211.28550299999998,211.71407399999998
37,211.28550299999998,211.71407399999998
44,211.71407399999998,212.142645
37,211.71407399999998,212.142645
44,212.142645,212.428359
37,212.142645,212.428359
44,212.428359,212.57121599999996
37,212.428359,212.57121599999996
51,212.57121599999996,212.999787
44,212.57121599999996,212.999787
51,212.999787,213.428358
44,212.999787,213.428358
51,213.428358,213.856929
44,213.428358,213.856929
51,213.856929,214.142643
44,213.856929,214.142643
51,214.142643,214.28549999999998
44,214.142643,214.28549999999998
43,214.28549999999998,214.714071
36,214.28549999999998,214.714071
43,214.714071,215.142642
36,214.714071,215.142642
43,215.142642,215.57121299999997
36,215.142642,215.57121299999997
43,215.57121299999997,215.856927
36,215.57121299999997,215.856927
43,215.856927,215.99978399999998
36,215.856927,215.99978399999998
43,215.99978399999998,216.42835499999998
36,215.99978399999998,216.42835499999998
43,216.42835499999998,216.85692600000002
36,216.42835499999998,216.85692600000002
43,216.85692600000002,217.285497
36,216.85692600000002,217.285497
43,217.285497,217.57121099999998
36,217.285497,217.57121099999998
43,217.57121099999998,217.714068
36,217.57121099999998,217.714068
43,217.714068,218.142639
36,217.714068,218.142639
43,218.142639,218.57120999999998
36,218.142639,218.57120999999998
43,218.57120999999998,218.99978099999998
36,218.57120999999998,218.99978099999998
43,218.99978099999998,219.285495
36,218.99978099999998,219.285495
43,219.285495,219.428352
36,219.285495,219.428352
43,219.428352,219.85692299999997
36,219.428352,219.85692299999997
43,219.85692299999997,220.28549399999997
36,219.85692299999997,220.28549399999997
43,220.28549399999997,220.714065
36,220.28549399999997,220.714065
43,220.714065,220.999779
36,220.714065,220.999779
43,220.999779,221.142636
36,220.999779,221.142636
48,221.142636,221.571207
41,221.142636,221.571207
48,221.571207,221.85692099999997
41,221.571207,221.85692099999997
48,221.85692099999997,221.999778
41,221.85692099999997,221.999778
44,221.999778,222.428349
37,221.999778,222.428349
44,222.428349,222.71406299999998
37,222.428349,222.71406299999998
44,222.71406299999998,222.85691999999997
37,222.71406299999998,222.85691999999997
51,222.85691999999997,223.28549099999998
44,222.85691999999997,223.28549099999998
51,223.28549099999998,223.571205
44,223.28549099999998,223.571205
51,223.571205,223.71406199999998
44,223.571205,223.71406199999998
46,223.71406199999998,224.14263300000002
39,223.71406199999998,224.14263300000002
46,224.14263300000002,224.428347
39,224.14263300000002,224.428347
46,224.428347,224.571204
39,224.428347,224.571204
48,224.571204,224.999775
41,224.571204,224.999775
48,224.999775,225.28548899999998
41,224.999775,225.28548899999998
48,225.28548899999998,225.428346
41,225.28548899999998,225.428346
44,225.428346,225.85691699999998
37,225.428346,225.85691699999998
44,225.85691699999998,226.14263099999997
37,225.85691699999998,226.14263099999997
44,226.14263099999997,226.285488
37,226.14263099999997,226.285488
51,226.285488,226.714059
44,226.285488,226.714059
51,226.714059,226.999773
44,226.714059,226.999773
51,226.999773,227.14262999999997
44,226.999773,227.14262999999997
46,227.14262999999997,227.57120099999997
39,227.14262999999997,227.57120099999997
46,227.57120099999997,227.856915
39,227.57120099999997,227.856915
46,227.856915,227.999772
39,227.856915,227.999772
48,227.999772,228.428343
41,227.999772,228.428343
48,228.428343,228.714057
41,228.428343,228.714057
48,228.714057,228.856914
41,228.714057,228.856914
44,228.856914,229.285485
37,228.856914,229.285485
44,229.285485,229.57119899999998
37,229.285485,229.57119899999998
44,229.57119899999998,229.714056
37,229.57119899999998,229.714056
51,229.714056,230.14262699999998
44,229.714056,230.14262699999998
51,230.14262699999998,230.42834100000002
44,230.14262699999998,230.42834100000002
51,230.42834100000002,230.57119799999998
44,230.42834100000002,230.57119799999998
46,230.57119799999998,230.999769
39,230.57119799999998,230.999769
46,230.999769,231.285483
39,230.999769,231.285483
46,231.285483,231.42833999999996
39,231.285483,231.42833999999996
48,231.42833999999996,231.856911
41,231.42833999999996,231.856911
48,231.856911,232.14262499999998
41,231.856911,232.14262499999998
48,232.14262499999998,232.285482
41,232.14262499999998,232.285482
44,232.285482,232.714053
37,232.285482,232.714053
44,232.714053,232.999767
37,232.714053,232.999767
44,232.999767,233.14262399999998
37,232.999767,233.14262399999998
58,233.14262399999998,233.571195
51,233.14262399999998,233.571195
55,233.571195,233.999766
48,233.571195,233.999766
53,233.999766,234.42833699999997
48,234.42833699999997,246.85243171875
41,234.42833699999997,246.85243171875
41,6.285708,6.357136499999999
41,6.357136499999999,6.428565
41,6.428565,6.857136
41,6.857136,7.0714215
38,7.2857069999999995,7.4999925
41,7.571421,7.714278
41,7.714278,7.8571349999999995
38,8.142849,8.285706
41,8.428562999999999,8.57142
41,8.57142,8.714277
38,8.999991,9.142847999999999
41,9.285705,9.428562
41,9.428562,9.571419
41,9.571419,9.714276
41,9.714276,9.857133
41,9.857133,9.999989999999999
38,9.857133,9.999989999999999
41,9.999989999999999,10.142847
41,10.142847,10.285703999999999
41,10.285703999999999,10.4999895
38,10.714275,10.928560499999998
41,10.999989,11.142845999999999
41,11.142845999999999,11.285703
38,11.571416999999999,11.714273999999998
41,11.857131,11.999988
41,11.999988,12.142845
49,11.999988,12.428559
38,12.428559,12.571416
49,12.428559,12.85713
41,12.714272999999999,12.85713
41,12.85713,12.999986999999999
41,12.999986999999999,13.142843999999998
41,13.142843999999998,13.285700999999998
49,12.85713,13.285700999999998
41,13.285700999999998,13.428558
38,13.285700999999998,13.428558
41,13.428558,13.571415
41,13.571415,13.714272
49,13.285700999999998,13.714272
36,13.714272,13.857129
49,13.714272,14.142843
38,14.142843,14.285699999999999
49,14.142843,14.571413999999999
36,14.428557,14.571413999999999
36,14.571413999999999,14.714270999999998
49,14.571413999999999,14.999985
38,14.999985,15.142842
49,14.999985,15.428556
36,15.285699,15.428556
36,15.428556,15.571413
49,15.428556,15.857126999999998
38,15.857126999999998,15.999984
36,16.142841,16.285698
49,15.857126999999998,16.285698
36,16.285698,16.428555
36,16.428555,16.571412
36,16.571412,16.714268999999998
49,16.285698,16.714268999999998
38,16.714268999999998,16.857125999999997
36,16.857125999999997,16.999983
49,16.714268999999998,17.14284
36,16.999983,17.14284
36,17.14284,17.285697
49,17.14284,17.571411
38,17.571411,17.714268
49,17.571411,17.999982
36,17.857125,17.999982
36,17.999982,18.142839
49,17.999982,18.428552999999997
38,18.428552999999997,18.57141
49,18.428552999999997,18.857124
36,18.714267,18.857124
36,18.857124,18.999981
49,18.857124,19.285695
38,19.285695,19.428552
36,19.571409,19.714266
49,19.285695,19.714266
36,19.714266,19.857122999999998
36,19.857122999999998,19.999979999999997
36,19.999979999999997,20.142837
49,19.714266,20.142837
38,20.142837,20.285694
36,20.285694,20.428551
49,20.142837,20.571407999999998
36,20.428551,20.571407999999998
36,20.571407999999998,20.714265
49,20.571407999999998,20.999979
38,20.999979,21.142836
36,21.285693,21.42855
51,20.999979,21.42855
36,21.42855,21.571406999999997
51,21.42855,21.857120999999996
38,21.857120999999996,21.999978
51,21.857120999999996,22.285691999999997
36,22.142835,22.285691999999997
36,22.285691999999997,22.428549
51,22.285691999999997,22.714263
38,22.714263,22.85712
51,22.714263,23.142833999999997
36,22.999977,23.142833999999997
36,23.142833999999997,23.285691
36,23.285691,23.428547999999996
51,23.142833999999997,23.571405
36,23.428547999999996,23.571405
38,23.571405,23.714262
36,23.714262,23.857118999999997
51,23.571405,23.999976
36,23.857118999999997,23.999976
36,23.999976,24.142833
51,23.999976,24.428547
38,24.428547,24.571404
36,24.714260999999997,24.857118
51,24.428547,24.857118
36,24.857118,24.999974999999996
51,24.857118,25.285689
38,25.285689,25.428545999999997
36,25.571403,25.71426
51,25.285689,25.71426
36,25.71426,25.857117
51,25.71426,26.142831
38,26.142831,26.285687999999997
36,26.428545,26.571401999999996
51,26.142831,26.571401999999996
36,26.571401999999996,26.714259
36,26.714259,26.857116
36,26.857116,26.999972999999997
51,26.571401999999996,26.999972999999997
38,26.999972999999997,27.14283
36,27.14283,27.285687
36,27.285687,27.428544
51,26.999972999999997,27.428544
36,27.428544,27.571400999999998
49,27.428544,27.857114999999997
38,27.857114999999997,27.999972
51,27.857114999999997,28.285686
36,28.142828999999995,28.285686
36,28.285686,28.428543
51,28.285686,28.714257
38,28.714257,28.857114
51,28.714257,29.142827999999998
36,28.999971,29.142827999999998
36,29.142827999999998,29.285685
51,29.142827999999998,29.571399
38,29.571399,29.714255999999995
51,29.571399,29.99997
36,29.857113,29.99997
36,29.99997,30.142826999999997
36,30.142826999999997,30.285684
51,29.99997,30.428541
36,30.285684,30.428541
38,30.428541,30.571398
36,30.571398,30.714254999999998
51,30.428541,30.857112
36,30.714254999999998,30.857112
36,30.857112,30.999968999999997
51,30.857112,31.285682999999995
38,31.285682999999995,31.428539999999998
51,31.285682999999995,31.714253999999997
36,31.571397,31.714253999999997
36,31.714253999999997,31.857111
51,31.714253999999997,32.142824999999995
38,32.142824999999995,32.285682
51,32.142824999999995,32.571396
36,32.428539,32.571396
36,32.571396,32.714253
49,32.571396,32.999967
38,32.999967,33.142824
36,33.285681,33.428537999999996
49,32.999967,33.428537999999996
38,33.428537999999996,33.571395
38,33.571395,33.714251999999995
38,33.714251999999995,33.857109
49,33.428537999999996,33.857109
38,33.857109,33.999966
38,33.999966,34.142823
49,33.857109,34.28568
38,34.142823,34.28568
36,34.28568,34.428537
49,34.28568,34.714251
38,34.714251,34.857108
36,34.999964999999996,35.142822
51,34.714251,35.142822
36,35.142822,35.285678999999995
51,35.142822,35.571393
38,35.571393,35.71425
36,35.857107,35.999964
51,35.571393,35.999964
36,35.999964,36.142821
51,35.999964,36.428535
38,36.428535,36.571391999999996
36,36.714249,36.857105999999995
51,36.428535,36.857105999999995
36,36.857105999999995,36.999963
36,36.999963,37.14282
51,36.857105999999995,37.285677
36,37.14282,37.285677
38,37.285677,37.428534
36,37.428534,37.571391
36,37.571391,37.714248
51,37.285677,37.714248
36,37.714248,37.857105
51,37.714248,38.142818999999996
38,38.142818999999996,38.285676
36,38.428532999999995,38.57139
51,38.142818999999996,38.57139
36,38.57139,38.714247
51,38.57139,38.999961
38,38.999961,39.142818
36,39.285675,39.428532
51,38.999961,39.428532
36,39.428532,39.571388999999996
51,39.428532,39.857103
38,39.857103,39.999959999999994
36,40.142817,40.285674
51,39.857103,40.285674
36,40.285674,40.428531
36,40.428531,40.571388
36,40.571388,40.714245
51,40.285674,40.714245
38,40.714245,40.857102
36,40.857102,40.999959
36,40.999959,41.142815999999996
51,40.714245,41.142815999999996
36,41.142815999999996,41.285672999999996
49,41.142815999999996,41.571386999999994
38,41.571386999999994,41.714244
51,41.571386999999994,41.999958
36,41.857101,41.999958
36,41.999958,42.142815
51,41.999958,42.428529
38,42.428529,42.571386
51,42.428529,42.8571
36,42.714243,42.8571
36,42.8571,42.999956999999995
51,42.8571,43.285671
38,43.285671,43.428528
36,43.571385,43.71424199999999
51,43.285671,43.71424199999999
36,43.71424199999999,43.857099
36,43.857099,43.999956
51,43.71424199999999,44.142813
36,43.999956,44.142813
38,44.142813,44.28567
36,44.28567,44.428527
36,44.428527,44.571383999999995
51,44.142813,44.571383999999995
36,44.571383999999995,44.714240999999994
51,44.571383999999995,44.999955
38,44.999955,45.142812
36,45.28566899999999,45.428526
51,44.999955,45.428526
36,45.428526,45.571383
51,45.428526,45.857097
38,45.857097,45.999954
36,46.142810999999995,46.285667999999994
51,45.857097,46.285667999999994
36,46.285667999999994,46.428525
49,46.285667999999994,46.714239
38,46.714239,46.85709599999999
36,46.999953,47.14281
49,46.714239,47.14281
38,47.14281,47.285667
38,47.285667,47.428524
38,47.428524,47.571381
49,47.14281,47.571381
38,47.571381,47.714237999999995
38,47.714237999999995,47.857094999999994
38,47.857094999999994,47.999952
49,47.571381,47.999952
36,47.999952,48.142809
49,47.999952,48.42852299999999
38,48.42852299999999,48.57138
49,48.42852299999999,48.857094
36,48.714237,48.857094
36,48.857094,48.999951
49,48.857094,49.285664999999995
38,49.285664999999995,49.428521999999994
49,49.285664999999995,49.714236
36,49.571379,49.714236
36,49.714236,49.857093
49,49.714236,50.142807
38,50.142807,50.285664
49,50.142807,50.571378
36,50.428520999999996,50.571378
36,50.571378,50.714235
36,50.714235,50.857091999999994
36,50.857091999999994,50.999948999999994
49,50.571378,50.999948999999994
38,50.999948999999994,51.142806
36,51.142806,51.285663
49,50.999948999999994,51.42852
36,51.285663,51.42852
36,51.42852,51.57137699999999
49,51.42852,51.857091
38,51.857091,51.999947999999996
49,51.857091,52.285662
36,52.142805,52.285662
36,52.285662,52.428518999999994
49,52.285662,52.714233
38,52.714233,52.85709
49,52.714233,53.14280399999999
36,52.999947,53.14280399999999
36,53.14280399999999,53.285661
49,53.14280399999999,53.571374999999996
38,53.571374999999996,53.714232
49,53.571374999999996,53.999945999999994
36,53.857089,53.999945999999994
36,53.999945999999994,54.142802999999994
36,54.142802999999994,54.28566
36,54.28566,54.428517
49,53.999945999999994,54.428517
38,54.428517,54.571374
36,54.571374,54.71423099999999
49,54.428517,54.857088
36,54.71423099999999,54.857088
36,54.857088,54.999945
49,54.857088,55.285659
38,55.285659,55.428516
49,55.285659,55.71422999999999
36,55.571372999999994,55.71422999999999
36,55.71422999999999,55.857087
49,55.71422999999999,56.142801
38,56.142801,56.28565799999999
49,56.142801,56.571372
36,56.428515,56.571372
36,56.571372,56.714228999999996
49,56.571372,56.999943
38,56.999943,57.142799999999994
49,56.999943,57.428514
36,57.28565699999999,57.428514
36,57.428514,57.571371
36,57.571371,57.714228
49,57.428514,57.85708499999999
36,57.714228,57.85708499999999
38,57.85708499999999,57.999942
36,57.999942,58.142799
49,57.85708499999999,58.285655999999996
36,58.142799,58.285655999999996
36,58.285655999999996,58.428513
49,58.285655999999996,58.714226999999994
38,58.714226999999994,58.85708399999999
49,58.714226999999994,59.142798
36,58.999941,59.142798
36,59.142798,59.285655
49,59.142798,59.571369
38,59.571369,59.714226
49,59.571369,59.99994
36,59.857082999999996,59.99994
36,59.99994,60.142797
49,59.99994,60.42851099999999
38,60.42851099999999,60.571368
49,60.42851099999999,60.857082
36,60.714225,60.857082
36,60.857082,60.99993899999999
36,60.99993899999999,61.142796
36,61.142796,61.285652999999996
49,60.857082,61.285652999999996
38,61.285652999999996,61.428509999999996
36,61.428509999999996,61.571367
49,61.285652999999996,61.714224
36,61.571367,61.714224
36,61.714224,62.142795
49,61.714224,62.142795
41,62.857079999999996,62.92850849999999
41,62.92850849999999,62.999936999999996
41,62.999936999999996,63.428507999999994
41,63.428507999999994,63.6427935
38,63.857079,64.0713645
41,64.142793,64.28564999999999
41,64.28564999999999,64.428507
38,64.714221,64.857078
41,64.999935,65.142792
41,65.142792,65.28564899999999
38,65.571363,65.71422
41,65.85707699999999,65.999934
41,65.999934,66.142791
41,66.142791,66.285648
41,66.285648,66.428505
41,66.428505,66.571362
38,66.428505,66.571362
41,66.571362,66.714219
41,66.714219,66.85707599999999
41,66.85707599999999,67.0713615
38,67.285647,67.4999325
41,67.571361,67.714218
41,67.714218,67.857075
38,68.142789,68.285646
41,68.42850299999999,68.57136
41,68.57136,68.714217
49,68.57136,68.99993099999999
38,68.99993099999999,69.142788
41,69.285645,69.428502
49,68.99993099999999,69.428502
41,69.428502,69.571359
41,69.571359,69.714216
41,69.714216,69.857073
49,69.428502,69.857073
41,69.857073,69.99992999999999
38,69.857073,69.99992999999999
41,69.99992999999999,70.142787
41,70.142787,70.285644
49,69.857073,70.285644
36,70.285644,70.428501
49,70.285644,70.714215
38,70.714215,70.857072
36,70.999929,71.142786
51,70.714215,71.142786
36,71.142786,71.285643
51,71.142786,71.57135699999999
38,71.57135699999999,71.714214
36,71.857071,71.999928
51,71.57135699999999,71.999928
36,71.999928,72.14278499999999
51,71.999928,72.428499
38,72.428499,72.571356
36,72.714213,72.85707
51,72.428499,72.85707
36,72.85707,72.999927
36,72.999927,73.14278399999999
51,72.85707,73.285641
36,73.14278399999999,73.285641
38,73.285641,73.428498
36,73.428498,73.571355
36,73.571355,73.71421199999999
51,73.285641,73.71421199999999
36,73.71421199999999,73.857069
51,73.71421199999999,74.142783
38,74.142783,74.28564
36,74.428497,74.571354
51,74.142783,74.571354
36,74.571354,74.71421099999999
51,74.571354,74.999925
38,74.999925,75.142782
36,75.28563899999999,75.428496
51,74.999925,75.428496
36,75.428496,75.571353
51,75.428496,75.857067
38,75.857067,75.999924
36,76.142781,76.28563799999999
51,75.857067,76.28563799999999
36,76.28563799999999,76.428495
36,76.428495,76.571352
36,76.571352,76.714209
51,76.28563799999999,76.714209
38,76.714209,76.85706599999999
36,76.85706599999999,76.999923
36,76.999923,77.14278
51,76.714209,77.14278
36,77.14278,77.285637
49,77.14278,77.57135099999999
38,77.57135099999999,77.714208
36,77.85706499999999,77.999922
51,77.57135099999999,77.999922
36,77.999922,78.142779
51,77.999922,78.42849299999999
38,78.42849299999999,78.57135
51,78.42849299999999,78.857064
36,78.714207,78.857064
36,78.857064,78.999921
51,78.857064,79.285635
38,79.285635,79.42849199999999
51,79.285635,79.714206
36,79.571349,79.714206
36,79.714206,79.857063
36,79.857063,79.99991999999999
51,79.714206,80.142777
36,79.99991999999999,80.142777
38,80.142777,80.285634
36,80.285634,80.428491
51,80.142777,80.571348
36,80.428491,80.571348
36,80.571348,80.71420499999999
51,80.571348,80.99991899999999
38,80.99991899999999,81.142776
51,80.99991899999999,81.42849
36,81.285633,81.42849
36,81.42849,81.57134699999999
51,81.42849,81.857061
38,81.857061,81.999918
51,81.857061,82.28563199999999
36,82.142775,82.28563199999999
36,82.28563199999999,82.428489
49,82.28563199999999,82.714203
38,82.714203,82.85706
36,82.999917,83.14277399999999
49,82.714203,83.14277399999999
38,83.14277399999999,83.285631
38,83.285631,83.428488
38,83.428488,83.571345
49,83.14277399999999,83.571345
38,83.571345,83.714202
38,83.714202,83.85705899999999
49,83.571345,83.999916
38,83.85705899999999,83.999916
36,83.999916,84.14277299999999
49,83.999916,84.428487
38,84.428487,84.571344
36,84.71420099999999,84.857058
51,84.428487,84.857058
36,84.857058,84.999915
51,84.857058,85.285629
38,85.285629,85.428486
51,85.285629,85.7142
36,85.571343,85.7142
36,85.7142,85.857057
51,85.7142,86.142771
38,86.142771,86.28562799999999
51,86.142771,86.571342
36,86.42848500000001,86.571342
36,86.571342,86.714199
36,86.714199,86.857056
51,86.571342,86.99991299999999
36,86.857056,86.99991299999999
38,86.99991299999999,87.14277
36,87.14277,87.28562699999999
