Note,Time On (s),Time Off (s)
51,86.99991299999999,87.42848399999998
36,87.28562699999999,87.42848399999998
36,87.42848399999998,87.571341
51,87.42848399999998,87.857055
38,87.857055,87.999912
51,87.857055,88.285626
36,88.14276899999999,88.285626
36,88.285626,88.42848299999999
51,88.285626,88.714197
38,88.714197,88.857054
51,88.714197,89.14276799999999
36,88.999911,89.14276799999999
36,89.14276799999999,89.285625
51,89.14276799999999,89.57133900000001
38,89.57133900000001,89.714196
36,89.857053,89.99991
51,89.57133900000001,89.99991
36,89.99991,90.14276699999999
36,90.14276699999999,90.285624
36,90.285624,90.42848099999999
51,89.99991,90.42848099999999
38,90.42848099999999,90.57133799999998
36,90.57133799999998,90.714195
51,90.42848099999999,90.857052
36,90.714195,90.857052
36,90.857052,90.999909
49,90.857052,91.28562299999999
38,91.28562299999999,91.42848
36,91.57133699999999,91.714194
51,91.28562299999999,91.714194
36,91.714194,91.857051
51,91.714194,92.142765
38,92.142765,92.28562199999999
51,92.142765,92.57133599999999
36,92.428479,92.57133599999999
36,92.57133599999999,92.71419300000001
51,92.57133599999999,92.999907
38,92.999907,93.142764
51,92.999907,93.428478
36,93.28562099999999,93.428478
36,93.428478,93.57133499999999
36,93.57133499999999,93.71419199999998
51,93.428478,93.857049
36,93.71419199999998,93.857049
38,93.857049,93.999906
36,93.999906,94.142763
51,93.857049,94.28562
36,94.142763,94.28562
36,94.28562,94.42847699999999
51,94.28562,94.71419099999999
38,94.71419099999999,94.857048
51,94.71419099999999,95.142762
36,94.999905,95.142762
36,95.142762,95.285619
51,95.142762,95.571333
38,95.571333,95.71418999999999
51,95.571333,95.999904
36,95.85704700000001,95.999904
36,95.999904,96.142761
49,95.999904,96.42847499999999
38,96.42847499999999,96.571332
36,96.71418899999999,96.85704599999998
49,96.42847499999999,96.85704599999998
38,96.85704599999998,96.999903
38,96.999903,97.14276
38,97.14276,97.285617
49,96.85704599999998,97.285617
38,97.285617,97.428474
38,97.428474,97.57133099999999
49,97.285617,97.714188
38,97.57133099999999,97.714188
36,97.714188,97.85704499999999
49,97.714188,98.142759
38,98.142759,98.285616
49,98.142759,98.57132999999999
36,98.428473,98.57132999999999
36,98.57132999999999,98.714187
49,98.57132999999999,98.99990100000001
38,98.99990100000001,99.142758
49,98.99990100000001,99.428472
36,99.28561499999999,99.428472
36,99.428472,99.57132899999999
49,99.428472,99.85704299999999
38,99.85704299999999,99.99989999999998
49,99.85704299999999,100.285614
36,100.142757,100.285614
36,100.285614,100.428471
36,100.428471,100.571328
36,100.571328,100.71418499999999
49,100.285614,100.71418499999999
38,100.71418499999999,100.85704199999999
36,100.85704199999999,100.99989899999998
49,100.71418499999999,101.142756
36,100.99989899999998,101.142756
36,101.142756,101.285613
49,101.142756,101.571327
38,101.571327,101.71418399999999
49,101.571327,101.99989799999999
36,101.857041,101.99989799999999
36,101.99989799999999,102.14275500000001
49,101.99989799999999,102.42846899999999
38,102.42846899999999,102.571326
49,102.42846899999999,102.85704
36,102.71418299999999,102.85704
36,102.85704,102.99989699999999
49,102.85704,103.285611
38,103.285611,103.428468
49,103.285611,103.714182
36,103.571325,103.714182
36,103.714182,103.85703899999999
36,103.85703899999999,103.99989599999999
36,103.99989599999999,104.14275299999998
49,103.714182,104.14275299999998
38,104.14275299999998,104.28561
36,104.28561,104.428467
49,104.14275299999998,104.571324
36,104.428467,104.571324
36,104.571324,104.714181
49,104.571324,104.999895
38,104.999895,105.14275199999999
49,104.999895,105.428466
36,105.28560900000001,105.428466
36,105.428466,105.57132299999999
49,105.428466,105.85703699999999
38,105.85703699999999,105.999894
49,105.85703699999999,106.28560799999998
36,106.14275099999999,106.28560799999998
36,106.28560799999998,106.428465
49,106.28560799999998,106.714179
38,106.714179,106.857036
49,106.714179,107.14274999999999
36,106.99989299999999,107.14274999999999
36,107.14274999999999,107.28560699999998
36,107.28560699999998,107.428464
49,107.14274999999999,107.571321
36,107.428464,107.571321
38,107.571321,107.714178
36,107.714178,107.857035
49,107.571321,107.99989199999999
36,107.857035,107.99989199999999
36,107.99989199999999,108.142749
49,107.99989199999999,108.42846300000001
38,108.42846300000001,108.57132
49,108.42846300000001,108.857034
36,108.71417699999999,108.857034
36,108.857034,108.99989099999999
49,108.857034,109.28560499999999
38,109.28560499999999,109.42846199999998
49,109.28560499999999,109.714176
36,109.571319,109.714176
36,109.714176,109.857033
49,109.714176,110.14274699999999
38,110.14274699999999,110.28560399999999
49,110.14274699999999,110.571318
36,110.42846099999998,110.571318
36,110.571318,110.714175
36,110.714175,110.857032
36,110.857032,110.999889
49,110.571318,110.999889
38,110.999889,111.14274599999999
36,111.14274599999999,111.285603
49,110.999889,111.42845999999999
36,111.285603,111.42845999999999
36,111.42845999999999,111.85703099999999
49,111.42845999999999,111.85703099999999
41,112.57131599999998,112.64274449999999
41,112.64274449999999,112.714173
41,112.714173,113.142744
36,113.142744,113.28560099999999
49,113.142744,113.57131499999998
38,113.57131499999998,113.714172
49,113.57131499999998,113.999886
36,113.857029,113.999886
36,113.999886,114.142743
49,113.999886,114.428457
38,114.428457,114.57131399999999
49,114.428457,114.857028
36,114.71417100000001,114.857028
36,114.857028,114.99988499999999
49,114.857028,115.28559899999999
38,115.28559899999999,115.428456
49,115.28559899999999,115.71416999999998
36,115.57131299999999,115.71416999999998
36,115.71416999999998,115.857027
36,115.857027,115.999884
36,115.999884,116.142741
49,115.71416999999998,116.142741
38,116.142741,116.285598
36,116.285598,116.42845499999999
49,116.142741,116.57131199999999
36,116.42845499999999,116.57131199999999
36,116.57131199999999,116.71416899999998
49,116.57131199999999,116.999883
38,116.999883,117.14274
49,116.999883,117.42845399999999
36,117.285597,117.42845399999999
36,117.42845399999999,117.571311
49,117.42845399999999,117.85702500000001
38,117.85702500000001,117.999882
49,117.85702500000001,118.285596
36,118.14273899999999,118.285596
36,118.285596,118.42845299999999
49,118.285596,118.71416699999999
38,118.71416699999999,118.85702399999998
49,118.71416699999999,119.142738
36,118.999881,119.142738
36,119.142738,119.285595
36,119.285595,119.428452
36,119.428452,119.57130899999999
49,119.142738,119.57130899999999
38,119.57130899999999,119.71416599999999
36,119.71416599999999,119.85702299999998
49,119.57130899999999,119.99988
36,119.85702299999998,119.99988
36,119.99988,120.142737
49,119.99988,120.428451
38,120.428451,120.57130799999999
49,120.428451,120.85702199999999
36,120.714165,120.85702199999999
36,120.85702199999999,120.999879
49,120.85702199999999,121.28559299999999
38,121.28559299999999,121.42845
49,121.28559299999999,121.714164
36,121.57130699999999,121.714164
36,121.714164,121.85702099999999
49,121.714164,122.142735
38,122.142735,122.285592
49,122.142735,122.57130599999999
36,122.428449,122.57130599999999
36,122.57130599999999,122.71416299999999
36,122.71416299999999,122.85701999999999
36,122.85701999999999,122.99987699999998
49,122.57130599999999,122.99987699999998
38,122.99987699999998,123.142734
36,123.142734,123.285591
49,122.99987699999998,123.428448
36,123.285591,123.428448
36,123.428448,123.571305
49,123.428448,123.857019
38,123.857019,123.99987599999999
49,123.857019,124.28559
36,124.142733,124.28559
36,124.28559,124.42844699999999
49,124.28559,124.71416099999999
38,124.71416099999999,124.857018
49,124.71416099999999,125.14273199999998
36,124.99987499999999,125.14273199999998
36,125.14273199999998,125.285589
49,125.14273199999998,125.571303
38,125.571303,125.71415999999999
49,125.571303,125.99987399999999
36,125.85701699999998,125.99987399999999
36,125.99987399999999,126.14273099999998
36,126.14273099999998,126.285588
36,126.285588,126.428445
49,125.99987399999999,126.428445
38,126.428445,126.571302
36,126.571302,126.714159
49,126.428445,126.85701599999999
36,126.714159,126.85701599999999
36,126.85701599999999,126.999873
49,126.85701599999999,127.285587
38,127.285587,127.428444
49,127.285587,127.714158
36,127.57130099999999,127.714158
36,127.714158,127.85701499999999
49,127.714158,128.142729
38,128.142729,128.285586
49,128.142729,128.57129999999998
36,128.428443,128.57129999999998
36,128.57129999999998,128.714157
49,128.57129999999998,128.99987099999998
38,128.99987099999998,129.142728
49,128.99987099999998,129.428442
36,129.285585,129.428442
36,129.428442,129.57129899999998
36,129.57129899999998,129.714156
36,129.714156,129.857013
49,129.428442,129.857013
38,129.857013,129.99987
36,129.99987,130.142727
49,129.857013,130.285584
36,130.142727,130.285584
36,130.285584,130.428441
49,130.285584,130.71415499999998
38,130.71415499999998,130.857012
49,130.71415499999998,131.142726
36,130.999869,131.142726
36,131.142726,131.285583
49,131.142726,131.571297
38,131.571297,131.71415399999998
49,131.571297,131.999868
36,131.857011,131.999868
36,131.999868,132.14272499999998
49,131.999868,132.428439
38,132.428439,132.571296
49,132.428439,132.85701
36,132.71415299999998,132.85701
36,132.85701,132.999867
36,132.999867,133.142724
36,133.142724,133.285581
49,132.85701,133.285581
38,133.285581,133.428438
36,133.428438,133.571295
49,133.285581,133.71415199999998
36,133.571295,133.71415199999998
36,133.71415199999998,133.85700899999998
49,133.71415199999998,134.142723
38,134.142723,134.28558
49,134.142723,134.571294
36,134.428437,134.571294
36,134.571294,134.714151
49,134.571294,134.999865
38,134.999865,135.142722
49,134.999865,135.428436
36,135.28557899999998,135.428436
36,135.428436,135.571293
49,135.428436,135.85700699999998
38,135.85700699999998,135.999864
49,135.85700699999998,136.285578
36,136.142721,136.285578
36,136.285578,136.428435
36,136.428435,136.571292
36,136.571292,136.714149
49,136.285578,136.714149
38,136.714149,136.85700599999998
36,136.85700599999998,136.99986299999998
49,136.714149,137.14272
36,136.99986299999998,137.14272
36,137.14272,137.285577
49,137.14272,137.571291
38,137.571291,137.714148
49,137.571291,137.99986199999998
36,137.857005,137.99986199999998
36,137.99986199999998,138.142719
49,137.99986199999998,138.42843299999998
38,138.42843299999998,138.57129
49,138.42843299999998,138.857004
36,138.714147,138.857004
36,138.857004,138.99986099999998
49,138.857004,139.285575
38,139.285575,139.428432
49,139.285575,139.714146
36,139.571289,139.714146
36,139.714146,139.857003
36,139.857003,139.99985999999998
36,139.99985999999998,140.14271699999998
49,139.714146,140.14271699999998
38,140.14271699999998,140.285574
36,140.285574,140.428431
49,140.14271699999998,140.571288
36,140.428431,140.571288
36,140.571288,140.714145
36,140.999859,141.14271599999998
36,141.42843,141.57128699999998
36,141.857001,141.999858
36,142.285572,142.428429
36,142.714143,142.857
36,143.14271399999998,143.28557099999998
36,143.571285,143.714142
36,143.999856,144.142713
36,144.428427,144.571284
36,144.856998,144.999855
36,145.28556899999998,145.428426
36,145.71414,145.856997
36,146.142711,146.28556799999998
36,146.571282,146.714139
36,146.999853,147.14271
36,147.42842399999998,147.571281
36,147.856995,147.999852
36,148.285566,148.42842299999998
36,148.714137,148.856994
36,149.142708,149.285565
36,149.57127899999998,149.714136
36,149.99985,150.142707
36,150.428421,150.57127799999998
36,150.856992,150.999849
36,151.285563,151.42842
36,151.714134,151.856991
36,152.142705,152.285562
36,152.57127599999998,152.71413299999998
36,152.999847,153.142704
36,153.428418,153.57127499999999
46,153.71413199999998,153.856989
36,153.856989,153.999846
38,153.856989,153.999846
44,153.856989,153.999846
41,154.28556,154.4998455
38,154.71413099999998,154.9284165
41,154.999845,155.14270199999999
41,155.14270199999999,155.285559
38,155.571273,155.71412999999998
41,155.85698699999998,155.999844
41,155.999844,156.142701
38,156.428415,156.571272
41,156.71412899999999,156.85698599999998
41,156.85698599999998,156.999843
41,156.999843,157.1427
41,157.1427,157.285557
41,157.285557,157.428414
38,157.285557,157.428414
41,157.428414,157.571271
41,157.571271,157.714128
41,157.714128,157.9284135
38,158.142699,158.35698449999998
41,158.428413,158.57127
41,158.57127,158.714127
38,158.99984099999998,159.142698
41,159.285555,159.428412
41,159.428412,159.571269
49,159.428412,159.85698299999999
38,159.85698299999999,159.99983999999998
49,159.85698299999999,160.285554
41,160.142697,160.285554
41,160.285554,160.428411
41,160.428411,160.571268
41,160.571268,160.714125
49,160.285554,160.714125
41,160.714125,160.856982
38,160.714125,160.856982
41,160.856982,160.99983899999998
41,160.99983899999998,161.142696
49,160.714125,161.142696
41,161.142696,161.3569815
38,161.571267,161.7855525
41,161.856981,161.99983799999998
41,161.99983799999998,162.14269499999997
38,162.428409,162.571266
41,162.714123,162.85698
41,162.85698,162.99983699999999
38,163.285551,163.428408
41,163.571265,163.714122
41,163.714122,163.856979
41,163.856979,163.999836
41,163.999836,164.14269299999998
41,164.14269299999998,164.28555
38,164.14269299999998,164.28555
41,164.28555,164.428407
41,164.428407,164.57126399999999
41,164.57126399999999,164.78554949999997
38,164.999835,165.2141205
41,165.28554899999997,165.428406
41,165.428406,165.571263
38,165.856977,165.999834
41,166.14269099999999,166.28554799999998
41,166.28554799999998,166.428405
49,166.28554799999998,166.714119
38,166.714119,166.856976
49,166.714119,167.14269
41,166.999833,167.14269
41,167.14269,167.28554699999998
41,167.28554699999998,167.428404
41,167.428404,167.571261
49,167.14269,167.571261
41,167.571261,167.71411799999998
38,167.571261,167.71411799999998
41,167.71411799999998,167.856975
41,167.856975,167.999832
49,167.571261,167.999832
41,167.999832,168.2141175
38,168.42840299999997,168.6426885
41,168.714117,168.856974
41,168.856974,168.999831
38,169.28554499999998,169.42840199999998
41,169.571259,169.714116
41,169.714116,169.856973
38,170.142687,170.285544
41,170.42840099999998,170.571258
41,170.571258,170.714115
41,170.714115,170.856972
41,170.856972,170.99982899999998
41,170.99982899999998,171.142686
38,170.99982899999998,171.142686
41,171.142686,171.285543
41,171.285543,171.4284
41,171.4284,171.6426855
38,171.85697100000002,172.0712565
41,172.142685,172.285542
41,172.285542,172.42839899999998
38,172.714113,172.85697000000002
41,172.99982699999998,173.142684
41,173.142684,173.285541
49,173.142684,173.57125499999998
38,173.57125499999998,173.714112
49,173.57125499999998,173.99982599999998
41,173.85696899999996,173.99982599999998
41,173.99982599999998,174.142683
41,174.142683,174.28554
41,174.28554,174.428397
49,173.99982599999998,174.428397
41,174.428397,174.57125399999998
38,174.428397,174.57125399999998
41,174.57125399999998,174.714111
41,174.714111,174.85696799999997
49,174.428397,174.85696799999997
41,174.85696799999997,175.07125349999998
38,175.285539,175.49982450000002
41,175.57125299999998,175.71411
41,175.71411,175.85696699999997
38,176.142681,176.28553799999997
41,176.428395,176.571252
41,176.571252,176.714109
38,176.999823,177.14268
41,177.28553699999998,177.428394
41,177.428394,177.571251
41,177.571251,177.714108
41,177.714108,177.85696499999997
41,177.85696499999997,177.999822
38,177.85696499999997,177.999822
41,177.999822,178.14267900000002
41,178.14267900000002,178.28553599999998
41,178.28553599999998,178.49982149999997
38,178.71410699999998,178.92839249999997
41,178.999821,179.14267800000002
41,179.14267800000002,179.28553499999998
38,179.571249,179.714106
41,179.85696299999998,179.99982
41,179.99982,180.14267699999996
49,179.99982,180.428391
38,180.428391,180.571248
49,180.428391,180.85696199999998
41,180.714105,180.85696199999998
41,180.85696199999998,180.999819
41,180.999819,181.14267599999997
41,181.14267599999997,181.285533
49,180.85696199999998,181.285533
41,181.285533,181.42839
38,181.285533,181.42839
41,181.42839,181.571247
41,181.571247,181.714104
49,181.285533,181.714104
41,181.714104,181.92838949999998
38,182.14267499999997,182.35696049999999
41,182.428389,182.57124599999997
41,182.57124599999997,182.714103
38,182.999817,183.14267399999997
41,183.285531,183.428388
41,183.428388,183.57124499999998
38,183.856959,183.999816
41,184.14267299999997,184.28553
41,184.28553,184.42838700000001
41,184.42838700000001,184.57124399999998
41,184.57124399999998,184.714101
41,184.714101,184.856958
38,184.714101,184.856958
41,184.856958,184.99981499999998
41,184.99981499999998,185.14267199999998
41,185.14267199999998,185.3569575
38,185.57124299999998,185.78552849999997
41,185.856957,185.999814
41,185.999814,186.14267099999998
38,186.42838499999996,186.57124199999998
41,186.714099,186.856956
41,186.856956,186.999813
49,186.856956,187.285527
38,187.285527,187.42838399999997
49,187.285527,187.714098
41,187.571241,187.714098
41,187.714098,187.856955
41,187.856955,187.999812
41,187.999812,188.14266899999998
49,187.714098,188.14266899999998
41,188.14266899999998,188.285526
38,188.14266899999998,188.285526
41,188.285526,188.42838299999997
41,188.42838299999997,188.57124
49,188.14266899999998,188.57124
36,188.57124,188.714097
49,188.57124,188.999811
38,188.999811,189.142668
49,188.999811,189.42838199999997
36,189.285525,189.42838199999997
36,189.42838199999997,189.571239
49,189.42838199999997,189.85695299999998
38,189.85695299999998,189.99981
49,189.85695299999998,190.285524
36,190.142667,190.285524
36,190.285524,190.42838099999997
49,190.285524,190.71409500000001
38,190.71409500000001,190.85695199999998
49,190.71409500000001,191.142666
36,190.999809,191.142666
36,191.142666,191.28552299999998
36,191.28552299999998,191.42837999999998
36,191.42837999999998,191.571237
49,191.142666,191.571237
38,191.571237,191.71409400000002
36,191.71409400000002,191.85695099999998
49,191.571237,191.999808
36,191.85695099999998,191.999808
36,191.999808,192.142665
49,191.999808,192.42837899999998
38,192.42837899999998,192.571236
49,192.42837899999998,192.85694999999998
36,192.71409299999996,192.85694999999998
36,192.85694999999998,192.999807
49,192.85694999999998,193.285521
38,193.285521,193.42837799999998
49,193.285521,193.71409199999997
36,193.571235,193.71409199999997
36,193.71409199999997,193.856949
49,193.71409199999997,194.142663
38,194.142663,194.28552
49,194.142663,194.571234
36,194.42837699999998,194.571234
36,194.571234,194.71409099999997
36,194.71409099999997,194.856948
36,194.856948,194.999805
49,194.571234,194.999805
38,194.999805,195.14266199999997
36,195.14266199999997,195.285519
49,194.999805,195.428376
36,195.285519,195.428376
36,195.428376,195.571233
49,195.428376,195.856947
38,195.856947,195.999804
49,195.856947,196.285518
36,196.14266099999998,196.285518
36,196.285518,196.428375
49,196.285518,196.71408899999997
38,196.71408899999997,196.856946
49,196.71408899999997,197.14265999999998
36,196.999803,197.14265999999998
36,197.14265999999998,197.285517
49,197.14265999999998,197.57123099999998
38,197.57123099999998,197.71408799999998
49,197.57123099999998,197.99980200000002
36,197.856945,197.99980200000002
36,197.99980200000002,198.14265899999998
36,198.14265899999998,198.285516
49,197.99980200000002,198.428373
36,198.285516,198.428373
38,198.428373,198.57122999999999
36,198.57122999999999,198.71408699999998
49,198.428373,198.856944
36,198.71408699999998,198.856944
36,198.856944,198.99980099999996
49,198.856944,199.285515
38,199.285515,199.428372
49,199.285515,199.71408599999998
36,199.571229,199.71408599999998
36,199.71408599999998,199.856943
49,199.71408599999998,200.14265699999999
38,200.14265699999999,200.285514
49,200.14265699999999,200.571228
36,200.428371,200.571228
36,200.571228,200.71408499999998
49,200.571228,200.99979899999997
38,200.99979899999997,201.142656
49,200.99979899999997,201.42836999999997
36,201.285513,201.42836999999997
36,201.42836999999997,201.571227
36,201.571227,201.71408399999999
36,201.71408399999999,201.856941
49,201.42836999999997,201.856941
38,201.856941,201.99979799999997
36,201.99979799999997,202.142655
49,201.856941,202.285512
36,202.142655,202.285512
36,202.285512,202.42836899999998
49,202.285512,202.714083
38,202.714083,202.85694
49,202.714083,203.142654
36,202.99979699999997,203.142654
36,203.142654,203.285511
49,203.142654,203.571225
38,203.571225,203.714082
36,203.85693899999998,203.99979599999998
49,203.571225,203.99979599999998
36,203.99979599999998,204.142653
49,203.99979599999998,204.42836699999998
38,204.42836699999998,204.571224
49,204.42836699999998,204.85693799999999
36,204.714081,204.85693799999999
36,204.85693799999999,204.99979499999998
36,204.99979499999998,205.142652
36,205.142652,205.28550899999996
49,204.85693799999999,205.28550899999996
38,205.28550899999996,205.42836599999998
36,205.42836599999998,205.571223
36,205.571223,205.71408
49,205.28550899999996,205.71408
36,205.71408,205.856937
49,205.71408,206.142651
38,206.142651,206.28550799999996
49,206.142651,206.571222
36,206.42836499999999,206.571222
36,206.571222,206.714079
49,206.571222,206.99979299999998
38,206.99979299999998,207.14265
36,207.28550699999997,207.428364
49,206.99979299999998,207.428364
36,207.428364,207.571221
49,207.428364,207.856935
38,207.856935,207.99979199999999
49,207.856935,208.28550599999997
36,208.142649,208.28550599999997
36,208.28550599999997,208.428363
36,208.428363,208.57122
36,208.57122,208.71407699999997
49,208.28550599999997,208.71407699999997
38,208.71407699999997,208.856934
36,208.856934,208.999791
36,208.999791,209.142648
49,208.71407699999997,209.142648
36,209.142648,209.28550499999997
49,209.142648,209.571219
38,209.571219,209.71407599999998
49,209.571219,209.99979
36,209.856933,209.99979
36,209.99979,210.14264699999998
49,209.99979,210.428361
38,210.428361,210.57121800000002
36,210.71407499999998,210.856932
49,210.428361,210.856932
36,210.856932,210.999789
49,210.856932,211.28550299999998
38,211.28550299999998,211.42836
49,211.28550299999998,211.71407399999998
36,211.57121699999996,211.71407399999998
36,211.71407399999998,211.856931
36,211.856931,211.999788
49,211.71407399999998,212.142645
36,211.999788,212.142645
38,212.142645,212.28550199999998
36,212.28550199999998,212.428359
36,212.428359,212.57121599999996
49,212.142645,212.57121599999996
36,212.57121599999996,212.71407299999998
49,212.57121599999996,212.999787
38,212.999787,213.142644
49,212.999787,213.428358
36,213.28550099999998,213.428358
36,213.428358,213.57121499999997
49,213.428358,213.856929
38,213.856929,213.99978599999997
36,214.142643,214.28549999999998
49,213.856929,214.28549999999998
36,214.28549999999998,214.428357
49,214.28549999999998,214.714071
38,214.714071,214.856928
49,214.714071,215.142642
36,214.99978499999997,215.142642
36,215.142642,215.285499
36,215.285499,215.428356
36,215.428356,215.57121299999997
49,215.142642,215.57121299999997
38,215.57121299999997,215.71407
36,215.71407,215.856927
36,215.856927,215.99978399999998
49,215.57121299999997,215.99978399999998
36,215.99978399999998,216.142641
49,215.99978399999998,216.42835499999998
38,216.42835499999998,216.57121199999997
49,216.42835499999998,216.85692600000002
36,216.714069,216.85692600000002
36,216.85692600000002,216.99978299999998
49,216.85692600000002,217.285497
38,217.285497,217.42835399999998
36,217.57121099999998,217.714068
49,217.285497,217.714068
36,217.714068,217.85692499999996
49,217.714068,218.142639
38,218.142639,218.285496
49,218.142639,218.57120999999998
36,218.428353,218.57120999999998
36,218.57120999999998,218.714067
36,218.714067,218.85692399999996
36,218.85692399999996,218.99978099999998
49,218.57120999999998,218.99978099999998
38,218.99978099999998,219.142638
36,219.142638,219.285495
36,219.285495,219.428352
49,218.99978099999998,219.428352
36,219.428352,219.57120899999998
49,219.428352,219.85692299999997
38,219.85692299999997,219.99978
49,219.85692299999997,220.28549399999997
36,220.142637,220.28549399999997
36,220.28549399999997,220.428351
49,220.28549399999997,220.714065
38,220.714065,220.85692199999997
36,220.999779,221.142636
49,220.714065,221.142636
36,221.142636,221.28549299999997
49,221.142636,221.571207
38,221.571207,221.714064
36,221.85692099999997,221.999778
49,221.571207,221.999778
36,221.999778,222.142635
49,221.999778,222.428349
38,222.428349,222.571206
36,222.71406299999998,222.85691999999997
49,222.428349,222.85691999999997
36,222.85691999999997,222.999777
49,222.85691999999997,223.28549099999998
38,223.28549099999998,223.428348
36,223.571205,223.71406199999998
49,223.28549099999998,223.71406199999998
36,223.71406199999998,223.85691899999998
36,223.85691899999998,223.999776
36,223.999776,224.14263300000002
49,223.71406199999998,224.14263300000002
38,224.14263300000002,224.28548999999998
36,224.28548999999998,224.428347
36,224.428347,224.571204
49,224.14263300000002,224.571204
36,224.571204,224.714061
49,224.571204,224.999775
38,224.999775,225.14263199999996
36,225.28548899999998,225.428346
49,224.999775,225.428346
36,225.428346,225.571203
49,225.428346,225.85691699999998
38,225.85691699999998,225.999774
36,226.14263099999997,226.285488
49,225.85691699999998,226.285488
36,226.285488,226.428345
49,226.285488,226.714059
38,226.714059,226.85691599999998
36,226.999773,227.14262999999997
49,226.714059,227.14262999999997
36,227.14262999999997,227.285487
36,227.285487,227.428344
36,227.428344,227.57120099999997
49,227.14262999999997,227.57120099999997
38,227.57120099999997,227.714058
36,227.714058,227.856915
36,227.856915,227.999772
49,227.57120099999997,227.999772
36,227.999772,228.14262899999997
49,227.999772,228.428343
38,228.428343,228.57119999999998
36,228.714057,228.856914
49,228.428343,228.856914
36,228.856914,228.99977099999998
49,228.856914,229.285485
38,229.285485,229.42834200000001
36,229.57119899999998,229.714056
49,229.285485,229.714056
36,229.714056,229.856913
49,229.714056,230.14262699999998
38,230.14262699999998,230.285484
36,230.42834100000002,230.57119799999998
49,230.14262699999998,230.57119799999998
36,230.57119799999998,230.714055
36,230.714055,230.856912
36,230.856912,230.999769
49,230.57119799999998,230.999769
38,230.999769,231.14262599999998
36,231.14262599999998,231.285483
36,231.285483,231.42833999999996
49,230.999769,231.42833999999996
36,231.42833999999996,231.57119699999998
49,231.42833999999996,231.856911
38,231.856911,231.999768
36,232.14262499999998,232.285482
49,231.856911,232.285482
36,232.285482,232.42833899999997
49,232.285482,232.714053
38,232.714053,232.85690999999997
36,232.999767,233.14262399999998
49,232.714053,233.14262399999998
36,233.14262399999998,233.285481
38,233.14262399999998,233.285481
49,233.14262399999998,233.571195
38,233.571195,233.714052
49,233.571195,233.999766
38,233.999766,234.142623
49,233.999766,234.42833699999997
36,234.42833699999997,234.571194
49,234.42833699999997,234.85690799999998
